ID	type	lng                 	lat                 	pack_total_weight	pack_total_volume	first_receive_tm	last_receive_tm
825	2	116.173014 	39.834718 	0.3945	0.5742	09:30	11:00
826	2	116.477207 	39.862211 	0.75004	1.3688	09:30	12:00
827	2	116.599710 	40.136466 	0.89352	1.5112	09:30	11:00
828	2	116.203652 	39.774660 	1.4294	2.1731	10:00	11:00
829	2	116.397347 	40.131686 	0.05756	0.1243	13:30	15:30
830	2	116.360030 	39.915020 	0.53764	1.1191	09:00	10:00
831	2	116.519927 	39.865756 	0.35362	0.5673	09:00	11:00
832	2	116.498840 	40.072409 	0.0433	0.0976	10:00	12:00
833	2	116.115826 	40.039261 	0.07034	0.1571	11:00	13:00
834	2	116.503155 	40.143600 	0.15446	0.328	11:00	13:00
835	2	116.283574 	39.785398 	0.12852	0.3605	13:00	15:30
836	2	116.192412 	40.013011 	0.2415	0.3236	13:00	15:00
837	2	116.334277 	39.794258 	0.51304	0.7242	13:00	15:30
838	2	116.612069 	40.035418 	0.11692	0.2002	13:00	15:00
839	2	116.288449 	39.927187 	0.35846	0.6253	09:30	12:00
840	2	116.624819 	40.007150 	1.53764	2.5209	11:00	13:00
841	2	116.468545 	39.822531 	0.0358	0.0808	09:30	10:30
842	2	116.391481 	39.946034 	0.2257	0.3933	13:00	14:00
843	2	116.506746 	39.804799 	0.41764	0.6866	10:00	11:00
844	2	116.389705 	39.890908 	0.33996	0.6065	13:00	15:00
845	2	116.415261 	40.110607 	0.05636	0.104	13:30	15:30
846	2	116.608849 	39.891278 	0.56924	0.8743	11:00	12:00
847	2	116.242260 	39.736943 	0.3116	0.4969	13:30	15:00
848	2	116.623805 	40.033850 	0.06874	0.1222	13:00	14:30
849	2	116.481884 	40.045316 	0.06118	0.175	09:30	10:30
850	2	116.514947 	39.900819 	0.05124	0.0849	09:00	11:00
851	2	116.148524 	39.992367 	0.0584	0.1068	09:30	11:00
852	2	116.661764 	39.933302 	0.13068	0.2645	13:00	15:30
853	2	116.161832 	39.820199 	0.77298	1.2241	09:00	10:00
854	2	116.606745 	39.999207 	0.12326	0.2103	10:00	12:00
855	2	116.663994 	39.863277 	0.09262	0.1405	11:00	13:30
856	2	116.541081 	39.829590 	0.48564	0.7465	09:00	10:00
857	2	116.535988 	40.072143 	0.06328	0.1134	13:30	15:30
858	2	116.363772 	40.099537 	0.11104	0.2305	13:00	15:30
859	2	116.259803 	39.944802 	0.2255	0.3951	09:30	12:00
860	2	116.329240 	39.973520 	0.31382	0.5394	11:00	12:00
861	2	116.288724 	39.828995 	0.2306	0.4274	11:30	13:30
862	2	116.339260 	39.926893 	0.184072	0.4341	09:00	10:00
863	2	116.596404 	39.925794 	0.27114	0.4783	09:00	11:00
864	2	116.175861 	39.997086 	0.018892	0.0323	13:30	14:30
865	2	116.522370 	39.750284 	0.26199	0.4564	09:30	10:30
866	2	116.417280 	39.805135 	0.1613	0.2846	10:00	11:00
867	2	116.137297 	39.857680 	0.16723	0.2909	10:00	12:00
868	2	116.585592 	39.919596 	0.207836	0.426	09:30	11:00
869	2	116.208950 	40.144970 	0.0146	0.0248	13:30	15:00
870	2	116.439828 	39.954919 	0.32945	0.6776	09:30	10:30
871	2	116.525250 	39.901870 	0.73345	2.3334	09:30	11:00
872	2	116.136103 	39.738477 	0.5745	1.2306	11:00	12:00
873	2	116.400419 	39.880992 	0.28265	0.4943	13:00	14:00
874	2	116.226603 	39.781721 	0.20544	0.2472	10:00	11:00
875	2	116.471179 	40.048475 	0.045	0.15	11:30	13:30
876	2	116.573869 	40.007640 	0.04272	0.0588	13:00	14:00
877	2	116.419474 	39.945328 	0.0545	0.3875	13:30	14:00
878	2	116.223006 	39.992908 	0.15675	1.0509	10:00	12:00
879	2	116.197994 	40.015583 	0.32474	1.9532	13:00	14:30
880	2	116.436081 	39.903398 	0.168194	0.2588	13:00	15:30
881	2	116.396870 	39.945787 	0.283	0.479	13:00	14:30
882	2	116.237712 	39.954979 	0.017895	0.2676	13:00	15:30
883	2	116.304613 	39.912096 	0.1708	0.2606	13:00	15:30
884	2	116.146917 	39.853935 	0.380774	0.8011	09:30	11:00
885	2	116.345490 	39.742426 	0.08642	0.154	13:30	15:00
886	2	116.246408 	40.105003 	0.010458	0.0705	09:00	10:00
887	2	116.325236 	39.868347 	0.07454	0.1377	09:00	12:00
888	2	116.238100 	40.109921 	0.299	2.3387	13:30	15:30
889	2	116.241274 	40.154529 	0.66995	5.2659	13:00	15:30
890	2	116.422261 	40.103755 	0.07482	0.1997	13:00	14:30
891	2	116.335351 	39.890097 	0.01655	0.0304	09:30	11:00
892	2	116.118448 	39.985482 	0.26359	1.9727	13:00	15:00
893	2	116.201020 	39.923363 	0.07452	0.105	09:00	11:00
894	2	116.478511 	39.998755 	0.195	0.2971	09:30	12:00
895	2	116.501556 	40.114321 	0.275885	0.51	13:30	15:30
896	2	116.187699 	40.026073 	0.168715	0.2864	13:30	14:00
897	2	116.428049 	39.876519 	0.46975	0.7258	13:00	15:00
898	2	116.662424 	40.018428 	0.12743	0.2067	13:30	14:00
899	2	116.499963 	39.858608 	0.06366	0.0892	09:00	11:00
900	2	116.257881 	39.979024 	0.1824	0.2771	11:00	12:00
901	2	116.271390 	40.012750 	0.19888	0.394	11:00	12:00
902	2	116.366704 	39.728791 	0.254245	0.5021	11:00	12:00
903	2	116.387287 	39.990805 	0.05664	0.0889	09:00	10:00
904	2	116.291380 	39.708102 	0.23844	0.3721	13:30	14:00
905	2	116.446687 	40.085800 	0.1004	0.1524	13:00	15:00
906	2	116.625374 	39.960537 	0.02024	0.0416	13:30	15:30
907	2	116.612984 	39.908994 	0.01518	0.0312	10:00	11:00
908	2	116.562485 	40.098640 	0.01518	0.0312	09:30	12:00
909	2	116.328336 	39.799487 	0.03634	0.0657	13:30	14:00
910	2	116.554435 	39.926517 	0.0254	0.0484	09:30	12:00
911	2	116.493386 	39.851106 	0.21636	0.3768	09:00	12:00
912	2	116.306262 	39.958309 	0.15902	0.2896	13:30	14:00
913	2	116.170051 	39.853424 	0.163895	0.2543	13:30	14:30
914	2	116.533526 	40.137964 	0.14435	0.2633	09:30	10:30
915	2	116.183300 	39.933591 	0.54094	0.9143	13:00	15:30
916	2	116.429548 	40.123542 	0.1982	0.3277	09:30	10:30
917	2	116.303278 	39.937591 	0.39089	0.709	11:00	12:00
918	2	116.419895 	39.933496 	0.0143	0.0952	13:30	15:00
919	2	116.554879 	39.853222 	0.0106	0.0415	13:30	15:00
920	2	116.175789 	39.778266 	0.16571	0.2531	13:30	14:30
921	2	116.567861 	39.982635 	0.265376	0.5304	11:00	13:30
922	2	116.458841 	39.871530 	0.2208	0.2723	09:00	12:00
923	2	116.389055 	39.839797 	0.15822	0.272	13:00	14:30
924	2	116.239696 	39.929469 	0.3415	0.3915	10:00	12:00
925	2	116.385400 	39.769066 	0.0768	0.1427	09:00	11:00
926	2	116.202924 	40.027005 	0.71696	1.3074	10:00	12:00
927	2	116.388189 	39.976691 	0.18483	0.356	09:00	11:00
928	2	116.152797 	39.729289 	0.20632	0.3853	13:30	15:00
929	2	116.634486 	40.006673 	0.15067	0.259	13:00	14:30
930	2	116.388864 	39.893224 	0.15967	0.3283	09:30	10:30
931	2	116.158463 	39.998749 	0.19558	0.3229	09:00	12:00
932	2	116.481087 	39.786023 	0.149055	0.2602	13:00	14:30
933	2	116.222380 	40.072736 	0.19763	0.3515	09:00	11:00
934	2	116.677395 	39.953200 	0.17665	0.303	10:00	11:00
935	2	116.168606 	40.076471 	0.21567	0.3832	11:00	13:00
936	2	116.353892 	39.885909 	0.15056	0.2482	13:00	14:30
937	2	116.450853 	39.966635 	0.2135	0.3258	13:00	14:00
938	2	116.398990 	39.936248 	0.2995	0.4536	09:00	11:00
939	2	116.511785 	39.881191 	0.189338	0.331	11:00	12:00
940	2	116.473143 	39.928991 	0.187065	0.3355	13:00	14:30
941	2	116.361640 	39.877361 	0.1509	0.3002	09:00	11:00
942	2	116.301360 	39.916219 	0.16409	0.2725	13:00	15:00
943	2	116.350866 	39.850280 	0.17583	0.3177	09:30	10:30
944	2	116.539170 	40.035252 	0.25158	0.456	13:00	14:00
945	2	116.464674 	39.895221 	0.1709	0.2788	13:00	14:00
946	2	116.334505 	40.075513 	0.29083	0.5124	09:00	12:00
947	2	116.533300 	39.841656 	0.16685	0.2612	09:30	11:00
948	2	116.456261 	39.971130 	0.194	0.2937	13:30	14:00
949	2	116.651440 	39.897146 	0.14915	0.2615	13:30	14:30
950	2	116.382323 	39.948059 	0.18408	0.3315	09:30	10:30
951	2	116.588398 	40.062677 	0.193685	0.3362	11:00	13:00
952	2	116.264292 	40.040628 	0.48497	0.8551	13:30	14:00
953	2	116.449145 	40.148162 	0.101	0.2377	09:00	10:00
954	2	116.581147 	39.764562 	0.012	0.2	11:30	13:00
955	2	116.414695 	39.844313 	0.069	0.2	09:00	10:00
956	2	116.143518 	40.061841 	0.096	0.2	09:00	10:00
957	2	116.203126 	40.145678 	0.0223	0.3033	13:30	14:30
958	2	116.196454 	40.125869 	0.0215	0.14	09:00	11:00
959	2	116.318507 	40.013342 	0.0129	0.084	11:30	13:00
960	2	116.303047 	39.825072 	0.01652	0.1506	13:30	14:30
961	2	116.291065 	40.041334 	0.010154	0.4219	13:30	15:00
962	2	116.362479 	40.123081 	0.101	0.2377	11:30	13:00
963	2	116.321913 	40.101463 	0.01226	0.0438	11:00	13:00
964	2	116.478431 	39.920651 	0.016872	0.1382	13:00	15:00
965	2	116.312632 	39.838885 	0.019728	0.1362	13:00	15:30
966	2	116.276702 	39.954245 	0.0847	0.2817	10:00	11:00
967	2	116.418870 	39.822133 	0.11984	0.357	13:30	15:30
968	2	116.170669 	40.043964 	0.2484	0.733	10:00	11:00
969	2	116.663289 	39.934409 	0.02796	0.097	13:00	14:00
970	2	116.357873 	39.847801 	0.16112	0.3768	13:00	15:00
971	2	116.313260 	39.826305 	0.0266	0.0624	13:00	14:30
972	2	116.140968 	39.832756 	0.25814	0.6851	10:00	12:00
973	2	116.339127 	39.873210 	1.69446	4.7239	11:30	13:30
974	2	116.538116 	39.841241 	0.02796	0.097	11:00	13:00
975	2	116.529240 	39.874006 	0.03012	0.07	11:30	13:30
976	2	116.513872 	40.056210 	1.104	8.5536	11:00	12:00
977	2	116.383861 	39.903875 	0.02796	0.097	11:00	13:00
978	2	116.129373 	39.826761 	0.8	4.998	11:00	13:00
979	2	116.100162 	39.722204 	1.6	9.996	13:30	14:30
980	2	116.515522 	39.958707 	0.02796	0.097	13:30	14:00
981	2	116.314625 	39.986439 	0.67068	1.9792	09:30	10:30
982	2	116.617868 	40.115964 	0.621	1.8326	09:00	10:00
983	2	116.460264 	40.047450 	0.309	1.0075	13:00	15:30
984	2	116.401250 	40.137455 	0.15014	0.3978	13:00	14:00
985	2	116.193495 	40.133847 	0.02796	0.097	10:00	11:00
986	2	116.366316 	40.001177 	1.77606	5.2413	09:30	10:30
987	2	116.194068 	40.100173 	1.242	3.6652	10:00	11:00
988	2	116.414585 	39.982113 	0.1242	0.3665	09:30	10:30
989	2	116.302248 	39.804701 	1.39104	4.105	09:00	10:00
990	2	116.398426 	39.873590 	0.202	0.4754	13:00	14:30
991	2	116.695100 	39.976588 	0.7052	1.6505	09:30	11:00
992	2	116.405906 	39.837110 	0.07329	0.1467	11:00	13:30
993	2	116.414429 	40.061103 	1.104	8.5536	13:30	14:30
994	2	116.301897 	39.901072 	0.02796	0.097	13:30	15:30
995	2	116.212629 	39.866669 	0.02796	0.097	13:00	14:00
996	2	116.496265 	39.953829 	0.31102	0.9203	09:00	10:00
997	2	116.379935 	39.931517 	0.0566	0.3791	09:30	12:00
998	2	116.288705 	39.700441 	0.08877	0.1336	10:00	11:00
999	2	116.325110 	39.869964 	0.0612	0.09	09:00	10:00
1000	2	116.162844 	39.837273 	0.075	0.25	13:00	14:30
1001	3	116.152113 	39.868443 	-	-	-	-
1002	3	116.228050 	40.011914 	-	-	-	-
1003	3	116.281423 	39.776693 	-	-	-	-
1004	3	116.382519 	39.977430 	-	-	-	-
1005	3	116.356102 	39.933750 	-	-	-	-
1006	3	116.459988 	40.011462 	-	-	-	-
1007	3	116.140443 	40.038863 	-	-	-	-
1008	3	116.457361 	39.840036 	-	-	-	-
1009	3	116.222633 	39.977565 	-	-	-	-
1010	3	116.202066 	40.143993 	-	-	-	-
1011	3	116.588989 	40.057086 	-	-	-	-
1012	3	116.526879 	39.817878 	-	-	-	-
1013	3	116.503597 	39.902860 	-	-	-	-
1014	3	116.443108 	39.938899 	-	-	-	-
1015	3	116.654835 	39.901081 	-	-	-	-
1016	3	116.570247 	40.115670 	-	-	-	-
1017	3	116.581585 	39.807587 	-	-	-	-
1018	3	116.631990 	39.982092 	-	-	-	-
1019	3	116.332306 	39.779971 	-	-	-	-
1020	3	116.126923 	39.733712 	-	-	-	-
1021	3	116.323987 	39.927989 	-	-	-	-
1022	3	116.613044 	39.938500 	-	-	-	-
1023	3	116.477402 	39.987549 	-	-	-	-
1024	3	116.408934 	39.921871 	-	-	-	-
1025	3	116.168921 	39.872391 	-	-	-	-
1026	3	116.278341 	39.802166 	-	-	-	-
1027	3	116.566406 	40.040446 	-	-	-	-
1028	3	116.412820 	39.811639 	-	-	-	-
1029	3	116.131296 	39.720798 	-	-	-	-
1030	3	116.629915 	39.873330 	-	-	-	-
1031	3	116.476438 	40.116922 	-	-	-	-
1032	3	116.472431 	39.877080 	-	-	-	-
1033	3	116.296797 	40.024540 	-	-	-	-
1034	3	116.583370 	40.008059 	-	-	-	-
1035	3	116.340188 	39.714245 	-	-	-	-
1036	3	116.472971 	40.020429 	-	-	-	-
1037	3	116.467567 	39.881927 	-	-	-	-
1038	3	116.371610 	39.905397 	-	-	-	-
1039	3	116.231449 	40.043761 	-	-	-	-
1040	3	116.288315 	39.934825 	-	-	-	-
1041	3	116.462797 	40.126535 	-	-	-	-
1042	3	116.261842 	39.903859 	-	-	-	-
1043	3	116.472031 	39.867853 	-	-	-	-
1044	3	116.346776 	39.880004 	-	-	-	-
1045	3	116.217143 	40.127949 	-	-	-	-
1046	3	116.619308 	39.809301 	-	-	-	-
1047	3	116.185045 	39.750972 	-	-	-	-
1048	3	116.636648 	39.960603 	-	-	-	-
1049	3	116.453058 	39.797329 	-	-	-	-
1050	3	116.187589 	39.802281 	-	-	-	-
1051	3	116.211918 	39.804844 	-	-	-	-
1052	3	116.363721 	39.886527 	-	-	-	-
1053	3	116.402613 	40.060020 	-	-	-	-
1054	3	116.470978 	40.018366 	-	-	-	-
1055	3	116.613283 	39.907860 	-	-	-	-
1056	3	116.408038 	40.128963 	-	-	-	-
1057	3	116.266482 	39.716903 	-	-	-	-
1058	3	116.611588 	40.051097 	-	-	-	-
1059	3	116.575600 	40.010424 	-	-	-	-
1060	3	116.389527 	39.935703 	-	-	-	-
1061	3	116.697171 	39.913430 	-	-	-	-
1062	3	116.180742 	39.777659 	-	-	-	-
1063	3	116.443718 	39.859208 	-	-	-	-
1064	3	116.532836 	39.925667 	-	-	-	-
1065	3	116.597094 	40.031667 	-	-	-	-
1066	3	116.578958 	40.028698 	-	-	-	-
1067	3	116.540976 	39.915874 	-	-	-	-
1068	3	116.179564 	39.942900 	-	-	-	-
1069	3	116.290359 	39.806944 	-	-	-	-
1070	3	116.157265 	39.720736 	-	-	-	-
1071	3	116.314397 	39.882352 	-	-	-	-
1072	3	116.556810 	39.762148 	-	-	-	-
1073	3	116.456902 	39.986785 	-	-	-	-
1074	3	116.175172 	40.055369 	-	-	-	-
1075	3	116.474374 	40.085050 	-	-	-	-
1076	3	116.258322 	39.774758 	-	-	-	-
1077	3	116.592490 	40.044558 	-	-	-	-
1078	3	116.621956 	40.018520 	-	-	-	-
1079	3	116.345859 	39.748722 	-	-	-	-
1080	3	116.342117 	39.862326 	-	-	-	-
1081	3	116.325580 	39.968540 	-	-	-	-
1082	3	116.407430 	39.996251 	-	-	-	-
1083	3	116.211268 	40.129097 	-	-	-	-
1084	3	116.482994 	39.956433 	-	-	-	-
1085	3	116.522689 	39.995497 	-	-	-	-
1086	3	116.590549 	39.922551 	-	-	-	-
1087	3	116.322102 	39.946090 	-	-	-	-
1088	3	116.199460 	39.745060 	-	-	-	-
1089	3	116.177043 	40.050244 	-	-	-	-
1090	3	116.347080 	39.901511 	-	-	-	-
1091	3	116.518829 	40.006700 	-	-	-	-
1092	3	116.627948 	40.028914 	-	-	-	-
1093	3	116.456075 	40.156019 	-	-	-	-
1094	3	116.321546 	39.870067 	-	-	-	-
1095	3	116.263685 	39.810561 	-	-	-	-
1096	3	116.544018 	39.867461 	-	-	-	-
1097	3	116.396927 	40.007160 	-	-	-	-
1098	3	116.235869 	39.908023 	-	-	-	-
1099	3	116.643954 	40.027593 	-	-	-	-
1100	3	116.324378 	40.031500 	-	-	-	-
